,block_number,Ave._Transaction_Size
858,15668860,274.64285714285717
859,15668861,242.39080459770116
860,15668862,279.0263157894737
861,15668863,369.8719512195122
862,15668864,208.7762237762238
863,15668865,302.99367088607596
864,15668866,293.2025316455696
865,15668867,283.7410358565737
866,15668868,976.9938271604939
867,15668869,716.2083333333334
868,15668870,278.85209003215436
869,15668871,221.30769230769232
870,15668872,301.64285714285717
871,15668873,204.2394366197183
872,15668874,330.14285714285717
873,15668875,283.9664179104478
874,15668876,466.5656108597285
875,15668877,241.11111111111111
876,15668878,263.7088607594937
877,15668879,277.90526315789475
878,15668880,235.8454810495627
879,15668881,449.52941176470586
880,15668882,254.0996563573883
881,15668883,310.0261437908497
882,15668884,168.57142857142858
883,15668885,293.6772908366534
884,15668886,252.17241379310346
885,15668887,278.3588235294118
886,15668888,237.9556313993174
887,15668889,478.47435897435895
888,15668890,425.7857142857143
889,15668891,317.28275862068966
890,15668892,354.4
891,15668893,212.21273291925465
892,15668894,367.475
893,15668895,985.945205479452
894,15668896,370.7692307692308
895,15668897,273.2283950617284
896,15668898,331.71812080536915
897,15668899,248.5344827586207
898,15668900,354.4469135802469
899,15668901,334.9263157894737
900,15668902,228.58646616541353
901,15668903,333.46666666666664
902,15668904,364.44879518072287
903,15668905,351.8888888888889
904,15668906,240.21965317919074
905,15668907,439.6898734177215
906,15668908,365.888
907,15668909,306.30864197530866
908,15668910,404.6727272727273
909,15668911,558.1304347826087
910,15668912,330.4745098039216
911,15668913,418.30379746835445
912,15668914,445.21069182389937
913,15668915,775.2307692307693
914,15668916,349.7
915,15668917,322.5365853658537
916,15668918,301.72543352601156
917,15668919,297.7551020408163
918,15668920,361.5125348189415
919,15668921,525.5685279187817
920,15668922,973.8910256410256
921,15668923,334.34567901234567
922,15668924,487.55263157894734
923,15668925,444.1179775280899
924,15668926,320.575
925,15668927,259.4901960784314
926,15668928,313.7860465116279
927,15668929,317.5833333333333
928,15668930,465.0853242320819
929,15668931,362.5655526992288
930,15668932,189.93548387096774
931,15668933,426.4314381270903
932,15668934,363.6839378238342
933,15668935,521.8898678414097
934,15668936,303.7088607594937
935,15668937,244.35897435897436
936,15668938,457.19831223628694
937,15668939,435.02090592334497
938,15668940,369.4923076923077
939,15668941,486.4375
940,15668942,881.4166666666666
941,15668943,667.8582995951417
942,15668944,408.2112676056338
943,15668945,457.84057971014494
944,15668946,607.4411764705883
945,15668947,652.6938775510204
946,15668948,354.2073732718894
947,15668949,382.2450331125828
948,15668950,501.82876712328766
949,15668951,403.8262910798122
950,15668952,488.1736526946108
951,15668953,385.3436123348018
952,15668954,417.8666666666667
953,15668955,362.58
954,15668956,885.04296875
955,15668957,360.10648148148147
956,15668958,451.34831460674155
957,15668959,408.728
958,15668960,366.69897959183675
959,15668961,645.8867924528302
960,15668962,446.88953488372096
961,15668963,421.375
962,15668964,484.625
963,15668965,902.7073170731708
964,15668966,378.02830188679246
965,15668967,219.8181818181818
966,15668968,459.86430678466076
967,15668969,579.5657142857143
968,15668970,422.3279569892473
969,15668971,493.96815286624206
970,15668972,458.027397260274
971,15668973,387.3872832369942
972,15668974,725.1140939597316
973,15668975,284.1363636363636
974,15668976,481.8767772511848
975,15668977,419.72222222222223
976,15668978,706.9555555555555
977,15668979,338.3344262295082
978,15668980,636.7802197802198
979,15668981,420.07438016528926
980,15668982,521.18
981,15668983,480.53205128205127
982,15668984,459.1592039800995
983,15668985,344.155
984,15668986,435.17127071823205
985,15668987,195.67857142857142
986,15668988,561.2730496453901
987,15668989,849.5445026178011
988,15668990,926.3125
989,15668991,354.2375
990,15668992,407.82214765100673
991,15668993,400.64150943396226
992,15668994,430.8095238095238
993,15668995,426.0618181818182
994,15668996,411.9915014164306
995,15668997,506.6424242424242
996,15668998,542.6477272727273
997,15668999,192.3125
998,15669000,259.6063157894737
999,15669001,451.19634703196346
1000,15669002,457.9308176100629
1001,15669004,379.06060606060606
1002,15669005,410.76164383561644
1003,15669006,455.41059602649005
1004,15669007,3623.125
1005,15669008,433.05956112852664
1006,15669009,370.4236111111111
1007,15669010,350.772972972973
1008,15669011,337.890625
1009,15669012,474.98578199052133
1010,15669013,383.02252252252254
1011,15669014,416.0842696629214
1012,15669015,406.0144927536232
1013,15669016,368.050505050505
1014,15669017,351.2757660167131
1015,15669018,571.3954545454545
1016,15669019,335.2268907563025
1017,15669020,415.21259842519686
1018,15669021,497.21367521367523
1019,15669022,765.5335968379446
1020,15669023,337.62068965517244
1021,15669024,480.45535714285717
1022,15669025,244.0878661087866
1023,15669026,862.1651785714286
1024,15669027,444.26143790849676
1025,15669028,267.3333333333333
1026,15669029,339.6025316455696
1027,15669030,443.9767441860465
1028,15669031,381.45171339563865
1029,15669032,377.4095238095238
1030,15669033,352.8410256410256
1031,15669034,281.9948717948718
1032,15669035,345.1521739130435
1033,15669037,280.99624060150376
1034,15669038,425.27329192546586
1035,15669039,508.2083333333333
1036,15669040,484.4258064516129
1037,15669041,338.6565096952909
1038,15669042,621.7872340425532
1039,15669043,432.2439024390244
1040,15669044,372.3016393442623
1041,15669045,789.9411764705883
1042,15669046,431.8014184397163
1043,15669047,409.7917737789203
1044,15669048,296.48571428571427
1045,15669049,404.1292517006803
1046,15669050,482.56024096385545
1047,15669051,1085.9252873563219
1048,15669052,801.542372881356
1049,15669053,368.67808219178085
1050,15669054,247.9349593495935
1051,15669055,441.13270142180096
1052,15669056,350.5126050420168
1053,15669057,228.0
1054,15669058,258.19117647058823
1055,15669059,283.25062656641603
1056,15669060,444.74342105263156
1057,15669061,375.792
1058,15669062,263.73489932885906
1059,15669063,241.2
1060,15669064,428.5409836065574
1061,15669065,1027.2063492063492
1062,15669066,314.50943396226415
1063,15669067,337.07365439093485
1064,15669068,268.89285714285717
1065,15669069,351.1843971631206
1066,15669070,422.6779661016949
1067,15669071,323.94594594594594
1068,15669072,580.8283582089553
1069,15669073,269.6031746031746
1070,15669074,391.46285714285716
1071,15669075,402.3738738738739
1072,15669076,384.6578947368421
1073,15669077,329.47236180904525
1074,15669078,387.79661016949154
1075,15669079,312.74444444444447
1076,15669080,316.304932735426
1077,15669081,276.1707317073171
1078,15669082,280.23655913978496
1079,15669083,387.0945945945946
1080,15669084,327.0486486486486
1081,15669085,263.29605263157896
1082,15669086,1004.3953488372093
1083,15669087,253.15028901734104
1084,15669088,447.69849246231155
1085,15669089,308.44871794871796
1086,15669090,286.69282511210764
1087,15669091,282.43119266055044
1088,15669092,346.70103092783506
1089,15669093,1491.826923076923
1090,15669094,483.1121495327103
1091,15669095,274.5810810810811
1092,15669096,550.9781420765028
1093,15669097,618.6677966101695
1094,15669098,407.8143459915612
1095,15669099,371.99367088607596
1096,15669100,249.93862815884478
1097,15669101,321.18772563176896
1098,15669102,316.13953488372096
1099,15669103,299.38709677419354
1100,15669104,223.91717791411043
1101,15669105,353.70848708487085
1102,15669106,328.0511363636364
1103,15669107,550.387323943662
1104,15669108,301.05454545454546
1105,15669109,244.74025974025975
1106,15669110,548.132911392405
1107,15669111,347.64918032786886
1108,15669112,371.9509202453988
1109,15669113,311.248427672956
1110,15669114,179.32835820895522
1111,15669115,402.68283582089555
1112,15669116,331.87659574468086
1113,15669117,366.09090909090907
1114,15669118,389.26234567901236
1115,15669119,235.88095238095238
1116,15669120,324.326359832636
1117,15669121,700.5
1118,15669122,381.51644736842104
1119,15669123,198.48275862068965
1120,15669124,300.68510638297874
1121,15669125,323.46478873239437
1122,15669126,296.4651162790698
1123,15669127,391.17
1124,15669128,294.885593220339
1125,15669129,320.4418604651163
1126,15669130,270.4710424710425
1127,15669131,634.5223880597015
1128,15669132,303.6038338658147
1129,15669133,408.3276836158192
1130,15669134,347.97109826589593
1131,15669135,386.07086614173227
1132,15669136,359.5308056872038
1133,15669137,267.5
1134,15669138,165.59375
1135,15669139,298.65159574468083
1136,15669140,517.3333333333334
1137,15669141,767.6346863468634
1138,15669142,464.55223880597015
1139,15669143,325.31666666666666
1140,15669144,579.4965517241379
1141,15669145,299.644578313253
1142,15669146,370.97857142857146
1143,15669147,372.90751445086704
1144,15669148,469.6136363636364
1145,15669149,365.5845272206304
1146,15669150,372.73118279569894
1147,15669151,313.96774193548384
1148,15669152,353.87351778656125
1149,15669153,366.64285714285717
1150,15669154,406.709375
1151,15669155,342.9579831932773
1152,15669156,945.75
1153,15669157,416.2579617834395
1154,15669158,274.312925170068
1155,15669159,288.4552845528455
1156,15669160,284.02777777777777
1157,15669161,296.6689189189189
1158,15669162,286.714859437751
1159,15669163,290.58273381294964
1160,15669164,322.1034482758621
1161,15669165,376.55555555555554
1162,15669166,315.40816326530614
1163,15669167,700.6804733727811
1164,15669168,400.5826086956522
1165,15669169,461.5967741935484
1166,15669170,361.450184501845
1167,15669171,349.8279569892473
1168,15669172,505.2817679558011
1169,15669173,232.96707818930042
1170,15669174,255.36820083682008
1171,15669175,299.80555555555554
1172,15669176,334.81944444444446
1173,15669177,463.1135531135531
1174,15669178,233.33704735376045
1175,15669179,379.7244897959184
1176,15669180,321.7823834196891
1177,15669181,282.03225806451616
1178,15669182,313.35915492957747
1179,15669183,212.73408239700373
1180,15669184,331.3488372093023
1181,15669185,297.7128205128205
1182,15669186,231.52272727272728
1183,15669187,199.26175869120655
1184,15669188,172.31428571428572
1185,15669189,308.60845070422533
1186,15669190,405.5235294117647
1187,15669191,266.34982332155477
1188,15669192,265.9032258064516
1189,15669193,366.66550522648083
1190,15669194,247.33955223880596
1191,15669195,341.32211538461536
1192,15669196,316.6
1193,15669197,371.8273381294964
1194,15669198,578.6666666666666
1195,15669199,204.18303571428572
1196,15669200,275.77936962750715
1197,15669201,673.9538461538461
1198,15669202,216.46923076923076
1199,15669203,969.7339055793991
1200,15669204,276.6826923076923
1201,15669205,416.8181818181818
1202,15669206,376.5217391304348
1203,15669207,295.3532608695652
1204,15669208,297.43575418994413
1205,15669209,351.63358778625957
1206,15669210,298.9940119760479
1207,15669211,246.17407407407407
1208,15669212,286.1515151515151
1209,15669213,545.5531914893617
1210,15669214,200.9984544049459
1211,15669215,325.77408637873754
1212,15669216,333.0
1213,15669217,300.19596541786746
1214,15669218,379.03973509933775
1215,15669219,339.27472527472526
1216,15669220,299.9259259259259
1217,15669221,252.08937198067633
1218,15669222,256.70866141732284
1219,15669223,248.975
1220,15669224,491.78391959798995
1221,15669225,263.29460580912865
1222,15669226,382.8193277310924
1223,15669227,798.5913978494624
1224,15669228,349.377245508982
1225,15669229,331.07142857142856
1226,15669230,337.53097345132744
1227,15669231,331.038961038961
1228,15669232,425.61538461538464
1229,15669233,277.46478873239437
1230,15669234,297.77824267782427
1231,15669235,324.8867924528302
1232,15669236,371.488
1233,15669237,294.01762114537445
1234,15669238,246.52083333333334
1235,15669239,322.87543252595157
1236,15669240,305.77777777777777
1237,15669241,474.921146953405
1238,15669242,229.20833333333334
1239,15669243,418.4092409240924
1240,15669244,257.38
1241,15669245,307.5282608695652
1242,15669246,284.0181818181818
1243,15669247,218.26956521739132
1244,15669248,355.5637254901961
1245,15669249,287.02
1246,15669250,282.6296296296296
1247,15669251,369.9609756097561
1248,15669252,474.1900826446281
1249,15669253,685.6212121212121
1250,15669254,585.4276315789474
1251,15669255,1091.857142857143
1252,15669256,293.64931506849314
1253,15669257,351.2173913043478
1254,15669258,880.9593023255813
1255,15669259,398.3953488372093
1256,15669260,467.12422360248445
1257,15669261,562.6255707762557
1258,15669262,238.96666666666667
1259,15669263,314.5635738831615
1260,15669264,472.536231884058
1261,15669265,263.2857142857143
1262,15669266,363.6522911051213
1263,15669267,461.5652173913044
1264,15669268,325.3591836734694
1265,15669269,528.8636363636364
1266,15669270,363.1509433962264
1267,15669271,277.3125
1268,15669272,274.4700460829493
1269,15669273,490.2608695652174
1270,15669274,262.88121546961327
1271,15669275,463.235807860262
1272,15669276,322.04347826086956
1273,15669277,361.53061224489795
1274,15669278,292.63576158940396
1275,15669279,297.1083916083916
1276,15669280,252.6060606060606
1277,15669281,467.9404761904762
1278,15669282,383.9024390243902
1279,15669283,333.76377952755905
1280,15669284,392.55121951219513
1281,15669285,331.4017857142857
1282,15669286,394.8
1283,15669287,443.6288088642659
1284,15669288,540.7874015748032
1285,15669289,348.9166666666667
1286,15669290,348.66357308584685
1287,15669291,389.4496644295302
1288,15669292,509.19463087248323
1289,15669293,391.65
1290,15669294,778.459807073955
1291,15669295,352.2881355932203
1292,15669296,486.03973509933775
1293,15669297,751.7619047619048
1294,15669298,288.9881796690307
1295,15669299,394.140243902439
1296,15669300,509.4143302180685
1297,15669301,286.5806451612903
1298,15669302,316.64204545454544
1299,15669303,378.7286432160804
1300,15669304,952.5227272727273
1301,15669305,355.8589420654912
1302,15669306,301.25129533678756
1303,15669307,378.32462686567163
1304,15669308,776.1159420289855
1305,15669309,717.1694915254237
1306,15669310,283.66733067729086
1307,15669311,310.0984848484849
1308,15669312,286.6304347826087
1309,15669313,557.3458646616541
1310,15669314,389.08024691358025
1311,15669315,303.27272727272725
1312,15669316,504.7579617834395
1313,15669317,431.4357142857143
1314,15669318,271.46120689655174
1315,15669319,551.6754966887418
1316,15669320,254.2625
1317,15669321,351.70588235294116
1318,15669322,208.21983914209116
1319,15669323,781.1428571428571
1320,15669324,377.7241379310345
1321,15669325,208.5909090909091
1322,15669326,449.66425992779784
1323,15669327,427.16184971098266
1324,15669328,429.9039548022599
1325,15669329,410.40372670807454
1326,15669330,317.544
1327,15669331,395.3538461538462
1328,15669332,537.2571428571429
1329,15669333,373.44919786096256
1330,15669334,388.5777777777778
1331,15669335,321.83216783216784
1332,15669336,575.8415300546449
1333,15669337,308.4909090909091
1334,15669338,665.0620689655173
1335,15669339,374.2692307692308
1336,15669340,303.5075376884422
1337,15669341,491.4887892376682
1338,15669342,267.6666666666667
1339,15669343,342.65676567656766
1340,15669344,683.0068493150685
1341,15669345,496.84177215189874
1342,15669346,540.3684210526316
1343,15669347,536.6690909090909
1344,15669348,460.7345679012346
1345,15669349,713.2844827586207
1346,15669350,429.67391304347825
1347,15669351,546.0
1348,15669352,378.4981132075472
1349,15669353,448.3125
1350,15669354,478.3958333333333
1351,15669355,615.3458333333333
1352,15669356,398.4203821656051
1353,15669357,873.8323353293413
1354,15669358,384.20952380952383
1355,15669359,327.2953020134228
1356,15669360,696.1034482758621
1357,15669361,456.87603305785126
1358,15669362,732.929347826087
1359,15669363,402.3205128205128
1360,15669364,725.96
1361,15669365,379.54846335697397
1362,15669366,381.9872340425532
1363,15669367,516.1224489795918
1364,15669368,460.5962441314554
1365,15669369,384.5342465753425
1366,15669370,500.496
1367,15669371,374.9261363636364
1368,15669372,296.70873786407765
1369,15669373,732.2558139534884
1370,15669374,263.5964912280702
1371,15669375,343.0
1372,15669376,584.1139240506329
1373,15669377,387.28515625
1374,15669378,356.4854368932039
1375,15669379,562.5735294117648
1376,15669380,164.75
1377,15669381,390.632
1378,15669382,382.97714285714284
1379,15669383,305.3103448275862
1380,15669384,601.4110671936759
1381,15669385,456.7642276422764
1382,15669386,813.5714285714286
1383,15669387,438.9881305637982
1384,15669388,1082.5094339622642
1385,15669389,405.0104166666667
1386,15669390,418.3953488372093
1387,15669391,293.6268656716418
1388,15669392,390.9556213017751
1389,15669393,668.6616541353384
1390,15669394,373.7178217821782
1391,15669395,337.3636363636364
1392,15669396,349.79864253393663
1393,15669397,344.13653136531366
1394,15669398,469.1190476190476
1395,15669399,615.7
1396,15669400,411.8695652173913
1397,15669401,407.9662162162162
1398,15669402,462.158273381295
1399,15669403,457.57894736842104
1400,15669404,309.44444444444446
1401,15669405,500.9079754601227
1402,15669406,369.86547085201795
1403,15669407,604.1027190332326
1404,15669408,536.4377224199288
1405,15669409,650.8454545454546
1406,15669410,370.13513513513516
1407,15669411,433.135593220339
1408,15669412,416.2514619883041
1409,15669413,428.9578947368421
1410,15669414,502.4842105263158
1411,15669415,481.61842105263156
1412,15669416,418.66257668711654
1413,15669417,594.6026490066225
1414,15669418,394.92857142857144
1415,15669419,404.5247524752475
1416,15669420,569.0858895705521
1417,15669421,305.1736842105263
1418,15669422,348.3225806451613
1419,15669423,1190.563025210084
1420,15669424,458.70168067226894
1421,15669425,358.9955947136564
1422,15669426,253.07291666666666
1423,15669427,449.7755102040816
1424,15669428,509.6484375
1425,15669429,450.65584415584414
1426,15669430,372.94117647058823
1427,15669431,396.4741935483871
1428,15669432,273.5833333333333
1429,15669433,411.6864864864865
1430,15669434,307.5435684647303
1431,15669435,304.5762711864407
1432,15669436,522.7795275590552
1433,15669437,339.5833333333333
1434,15669438,730.3670411985019
1435,15669439,649.5588235294117
1436,15669440,492.6290909090909
1437,15669441,446.63380281690144
1438,15669442,562.5590551181102
1439,15669443,449.9824561403509
1440,15669444,329.4347826086956
1441,15669445,404.36170212765956
1442,15669446,409.3157894736842
1443,15669447,372.41970802919707
1444,15669448,433.6280487804878
1445,15669449,402.04347826086956
1446,15669450,372.92248062015506
1447,15669451,291.28052805280527
1448,15669452,603.5774647887324
1449,15669453,330.3917525773196
1450,15669454,357.1363636363636
1451,15669455,343.83185840707966
1452,15669456,299.4347826086956
1453,15669457,1095.0666666666666
1454,15669458,621.71974522293
1455,15669459,368.171875
1456,15669460,367.0652173913044
1457,15669461,572.8039215686274
1458,15669462,480.18934911242604
1459,15669463,608.2411764705882
1460,15669464,360.6264367816092
1461,15669465,306.77272727272725
1462,15669466,719.20796460177
1463,15669467,620.0078125
1464,15669468,534.1818181818181
1465,15669469,492.0
1466,15669470,442.42857142857144
1467,15669471,352.1636363636364
1468,15669472,509.8907284768212
1469,15669473,644.0408163265306
1470,15669474,368.4916666666667
1471,15669475,450.1726618705036
1472,15669476,509.40645161290325
1473,15669477,451.8285714285714
1474,15669478,1327.6306306306305
1475,15669479,447.88
1476,15669480,432.2124542124542
1477,15669481,439.5776397515528
1478,15669482,559.3149606299213
1479,15669483,491.4723926380368
1480,15669484,412.495867768595
1481,15669485,405.1707317073171
1482,15669486,420.35759493670884
1483,15669487,505.0779220779221
1484,15669488,452.08620689655174
1485,15669489,543.8731884057971
1486,15669490,1247.0816326530612
1487,15669491,333.29906542056074
1488,15669492,673.8203883495146
1489,15669493,391.38028169014086
1490,15669494,467.6307692307692
1491,15669495,497.3312883435583
1492,15669496,470.7606837606838
1493,15669497,556.7362637362637
1494,15669498,478.8689655172414
1495,15669499,529.9583333333334
1496,15669500,542.27950310559
1497,15669501,406.6666666666667
1498,15669502,461.0731707317073
1499,15669503,712.9666666666667
1500,15669504,482.6046511627907
1501,15669505,567.8529411764706
1502,15669506,241.39743589743588
1503,15669507,412.5065359477124
1504,15669508,463.45081967213116
1505,15669509,511.1292134831461
1506,15669510,450.25
1507,15669511,537.6102564102564
1508,15669512,349.4117647058824
1509,15669513,441.24931506849316
1510,15669514,757.71875
1511,15669515,458.3787878787879
1512,15669516,396.7
1513,15669517,874.3296703296703
1514,15669518,313.8837209302326
1515,15669519,550.0608365019011
1516,15669520,320.53932584269666
1517,15669521,438.5983935742972
1518,15669522,281.31666666666666
1519,15669524,311.7564102564103
1520,15669525,386.2936507936508
1521,15669526,363.56830601092895
1522,15669527,346.5974842767296
1523,15669528,471.1730769230769
1524,15669529,419.22093023255815
1525,15669530,302.52462526766595
1526,15669531,478.6168831168831
1527,15669532,326.0391061452514
1528,15669533,203.42307692307693
1529,15669534,463.1190476190476
1530,15669535,428.93055555555554
1531,15669536,283.8205128205128
1532,15669537,282.3897435897436
1533,15669538,343.16725978647685
1534,15669539,361.7826086956522
1535,15669540,378.91011235955057
1536,15669541,538.2903225806451
1537,15669542,475.42857142857144
1538,15669543,266.05434782608694
1539,15669544,420.0224215246637
1540,15669545,362.1101449275362
1541,15669546,1119.5
1542,15669547,445.5
1543,15669548,366.0551181102362
1544,15669549,373.66037735849056
1545,15669550,305.37931034482756
1546,15669551,437.2698961937716
1547,15669552,247.77358490566039
1548,15669553,417.00651465798046
1549,15669554,339.3157894736842
1550,15669555,310.3296398891967
1551,15669556,629.0
1552,15669557,360.4918032786885
1553,15669558,564.5974025974026
1554,15669559,530.1488372093023
1555,15669560,315.51666666666665
1556,15669561,286.6517857142857
1557,15669562,408.3048780487805
1558,15669563,512.1079136690647
1559,15669564,384.4756097560976
1560,15669565,352.3231707317073
1561,15669566,453.29245283018867
1562,15669567,287.4776119402985
1563,15669568,355.66486486486485
1564,15669569,230.35714285714286
1565,15669570,302.42134831460675
1566,15669571,543.3378378378378
1567,15669572,586.9920844327177
1568,15669573,333.1791907514451
1569,15669574,329.7241379310345
1570,15669575,697.0470588235294
1571,15669576,394.0866873065016
1572,15669577,328.7857142857143
1573,15669578,457.5882352941176
1574,15669579,487.91808873720134
1575,15669580,966.3149171270718
1576,15669581,276.72222222222223
1577,15669582,345.37919463087246
1578,15669583,352.79545454545456
1579,15669584,291.5120481927711
1580,15669585,526.9166666666666
1581,15669586,285.4013157894737
1582,15669587,382.4634146341463
1583,15669588,353.74931129476585
1584,15669589,347.67543859649123
1585,15669590,279.1928571428571
1586,15669591,296.04761904761904
1587,15669592,394.1677419354839
1588,15669593,322.59183673469386
1589,15669594,350.35714285714283
1590,15669595,372.0471204188482
1591,15669596,350.6666666666667
1592,15669597,363.1645569620253
1593,15669598,369.2307692307692
1594,15669599,395.7808988764045
1595,15669600,283.318339100346
1596,15669601,374.96
1597,15669602,349.7865168539326
1598,15669603,311.125
1599,15669604,327.8693181818182
1600,15669605,454.0610328638498
1601,15669606,479.34397163120565
1602,15669607,436.1686046511628
1603,15669608,604.4380952380952
1604,15669609,427.66806722689074
1605,15669610,1068.8101265822784
1606,15669611,360.0
1607,15669612,422.7355769230769
1608,15669613,415.65934065934067
1609,15669614,325.30120481927713
1610,15669615,325.3766233766234
1611,15669616,389.05069124423966
1612,15669617,264.4191616766467
1613,15669618,473.3310810810811
1614,15669619,418.3991416309013
1615,15669620,438.0
1616,15669621,358.7560975609756
1617,15669622,329.3721804511278
1618,15669623,468.33482142857144
1619,15669624,543.6
1620,15669625,491.42285714285714
1621,15669626,325.4065040650407
1622,15669627,448.25949367088606
1623,15669628,393.13829787234044
1624,15669629,360.7096774193548
1625,15669630,299.0870786516854
1626,15669631,345.11538461538464
1627,15669632,352.77777777777777
1628,15669633,302.2676767676768
1629,15669634,309.7916666666667
1630,15669635,602.7723880597015
1631,15669636,462.31724137931036
1632,15669637,367.59313725490193
1633,15669638,409.3377483443709
1634,15669639,432.88439306358384
1635,15669640,1393.1777777777777
1636,15669641,343.5081967213115
1637,15669642,402.5064516129032
1638,15669643,318.28476821192055
1639,15669644,327.9375
1640,15669645,361.3415977961433
1641,15669646,425.60645161290324
1642,15669647,494.4
1643,15669648,354.09254498714654
1644,15669649,543.1337209302326
1645,15669650,350.1773399014778
1646,15669651,711.31843575419
1647,15669652,623.425641025641
1648,15669653,596.5615763546798
1649,15669654,354.758389261745
1650,15669655,513.260162601626
1651,15669656,499.4761904761905
1652,15669657,338.3914893617021
1653,15669658,467.3051948051948
1654,15669659,431.50892857142856
1655,15669660,533.4224598930481
1656,15669661,415.4834123222749
1657,15669662,365.8333333333333
1658,15669663,1189.4605263157894
1659,15669664,436.52906976744185
1660,15669665,313.26666666666665
1661,15669666,380.68831168831167
1662,15669667,430.6192660550459
1663,15669668,371.42857142857144
1664,15669669,288.9261083743842
1665,15669670,430.8453038674033
1666,15669671,385.9588477366255
1667,15669672,578.4184782608696
1668,15669673,448.54651162790697
1669,15669674,304.11
1670,15669675,355.8606557377049
1671,15669676,569.2162162162163
1672,15669677,612.8566666666667
1673,15669678,557.7042253521126
1674,15669679,415.3546511627907
1675,15669680,564.4
1676,15669681,262.46153846153845
1677,15669682,304.5625
1678,15669683,495.2450331125828
1679,15669684,349.1666666666667
1680,15669685,269.60165975103735
1681,15669686,284.61233480176213
1682,15669687,360.64528301886793
1683,15669688,547.3636363636364
1684,15669689,744.9928057553957
1685,15669690,458.73410404624275
1686,15669691,475.140350877193
1687,15669692,316.6295081967213
1688,15669693,571.0776699029126
1689,15669694,825.4866310160428
1690,15669695,454.23880597014926
1691,15669696,475.57142857142856
1692,15669697,309.97478991596637
1693,15669698,468.3543689320388
1694,15669699,550.930817610063
